pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed,gated_by_event_risk,gated_by_entry_intent,derived_entry_direction
NZDUSD,new_york,2025-01-05T13:00:00.000000+0000,2025-01-05T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-01-05T23:00:00.000000+0000,2025-01-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-19.533799,25.178819,23.954099,7,session_close,240,false,false,
GBPJPY,asia,2025-01-05T23:00:00.000000+0000,2025-01-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-29.428588,28.052924,28.052924,7,basket_sl_pips,203,false,false,
GBPUSD,asia,2025-01-05T23:00:00.000000+0000,2025-01-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,1.3104,1.1388,3,basket_tp_pips,98,false,false,
NZDUSD,asia,2025-01-05T23:00:00.000000+0000,2025-01-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.829943,2.69256,2.52096,4,basket_tp_pips,170,false,false,
EURJPY,london,2025-01-06T03:00:00.000000+0000,2025-01-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0648,0.0108,3,basket_tp_pips,84,false,false,
GBPJPY,london,2025-01-06T03:00:00.000000+0000,2025-01-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,london,2025-01-06T03:00:00.000000+0000,2025-01-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
NZDUSD,london,2025-01-06T03:00:00.000000+0000,2025-01-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,0.36192,2.31504,2.31504,4,session_close,420,false,false,
EURJPY,new_york,2025-01-06T13:00:00.000000+0000,2025-01-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,2,false,false,
GBPJPY,new_york,2025-01-06T13:00:00.000000+0000,2025-01-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,2,false,false,
GBPUSD,new_york,2025-01-06T13:00:00.000000+0000,2025-01-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.624,0.624,3,basket_tp_pips,14,false,false,
NZDUSD,new_york,2025-01-06T13:00:00.000000+0000,2025-01-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.1716,0.1716,3,basket_tp_pips,36,false,false,
EURJPY,asia,2025-01-06T23:00:00.000000+0000,2025-01-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPJPY,asia,2025-01-06T23:00:00.000000+0000,2025-01-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,asia,2025-01-06T23:00:00.000000+0000,2025-01-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.9828,0.5304,3,basket_tp_pips,172,false,false,
NZDUSD,asia,2025-01-06T23:00:00.000000+0000,2025-01-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-0.39,0.936,0.6864,3,session_close,240,false,false,
EURJPY,london,2025-01-07T03:00:00.000000+0000,2025-01-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.594,0.1944,3,basket_tp_pips,126,false,false,
GBPJPY,london,2025-01-07T03:00:00.000000+0000,2025-01-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.1944,0.1944,3,basket_tp_pips,21,false,false,
GBPUSD,london,2025-01-07T03:00:00.000000+0000,2025-01-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,5.579564,13.652246,13.433846,6,basket_tp_pips,315,false,false,
NZDUSD,london,2025-01-07T03:00:00.000000+0000,2025-01-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,-6.567101,12.657216,12.345216,6,session_close,420,false,false,
EURJPY,new_york,2025-01-07T13:00:00.000000+0000,2025-01-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.8856,0.8856,3,basket_tp_pips,44,false,false,
GBPJPY,new_york,2025-01-07T13:00:00.000000+0000,2025-01-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,2,false,false,
GBPUSD,new_york,2025-01-07T13:00:00.000000+0000,2025-01-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,2.27136,2.17776,4,basket_tp_pips,49,false,false,
NZDUSD,new_york,2025-01-07T13:00:00.000000+0000,2025-01-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.312,0.0624,3,basket_tp_pips,116,false,false,
EURJPY,asia,2025-01-07T23:00:00.000000+0000,2025-01-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,2.20968,1.7928,4,basket_tp_pips,66,false,false,
GBPJPY,asia,2025-01-07T23:00:00.000000+0000,2025-01-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,2.1168,1.9116,4,basket_tp_pips,13,false,false,
GBPUSD,asia,2025-01-07T23:00:00.000000+0000,2025-01-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-0.0312,0.4836,0.39,3,session_close,240,false,false,
NZDUSD,asia,2025-01-07T23:00:00.000000+0000,2025-01-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.156,0.078,3,basket_tp_pips,161,false,false,
EURJPY,london,2025-01-08T03:00:00.000000+0000,2025-01-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.3672,0.108,3,basket_tp_pips,135,false,false,
GBPJPY,london,2025-01-08T03:00:00.000000+0000,2025-01-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.2592,0.2592,3,basket_tp_pips,34,false,false,
GBPUSD,london,2025-01-08T03:00:00.000000+0000,2025-01-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,-8.158176,17.029958,15.94607,6,session_close,420,false,false,
NZDUSD,london,2025-01-08T03:00:00.000000+0000,2025-01-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.3276,0.0,3,basket_tp_pips,229,false,false,
EURJPY,new_york,2025-01-08T13:00:00.000000+0000,2025-01-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.6156,0.6156,3,basket_tp_pips,11,false,false,
GBPJPY,new_york,2025-01-08T13:00:00.000000+0000,2025-01-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,2.12544,2.12544,4,basket_tp_pips,12,false,false,
GBPUSD,new_york,2025-01-08T13:00:00.000000+0000,2025-01-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,1.17,1.17,3,basket_tp_pips,6,false,false,
NZDUSD,new_york,2025-01-08T13:00:00.000000+0000,2025-01-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.2808,0.2808,3,basket_tp_pips,77,false,false,
EURJPY,asia,2025-01-08T23:00:00.000000+0000,2025-01-09T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,-2.748384,5.4216,5.4216,5,session_close,102,false,false,
GBPJPY,asia,2025-01-08T23:00:00.000000+0000,2025-01-09T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.6156,0.6156,3,basket_tp_pips,31,false,false,
GBPUSD,asia,2025-01-08T23:00:00.000000+0000,2025-01-09T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.858,0.858,3,basket_tp_pips,136,false,false,
NZDUSD,asia,2025-01-08T23:00:00.000000+0000,2025-01-09T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,1.092,0.5148,3,basket_tp_pips,201,false,false,
EURJPY,london,2025-01-09T03:00:00.000000+0000,2025-01-09T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,3.862775,12.32185,12.25705,6,basket_tp_pips,125,false,false,
GBPJPY,london,2025-01-09T03:00:00.000000+0000,2025-01-09T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-41.483953,40.188658,40.188658,7,basket_sl_pips,238,false,false,
GBPUSD,london,2025-01-09T03:00:00.000000+0000,2025-01-09T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-59.921266,55.612421,55.612421,7,basket_sl_pips,271,false,false,
NZDUSD,london,2025-01-09T03:00:00.000000+0000,2025-01-09T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.5148,0.2028,3,basket_tp_pips,132,false,false,
EURJPY,new_york,2025-01-09T13:00:00.000000+0000,2025-01-09T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.8424,0.8424,3,basket_tp_pips,36,false,false,
GBPJPY,new_york,2025-01-09T13:00:00.000000+0000,2025-01-09T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.7236,0.6912,3,basket_tp_pips,9,false,false,
GBPUSD,new_york,2025-01-09T13:00:00.000000+0000,2025-01-09T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,5.21664,4.88904,4,basket_tp_pips,55,false,false,
NZDUSD,new_york,2025-01-09T13:00:00.000000+0000,2025-01-09T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.2028,0.39,0.1716,3,daily_liquidation,471,false,false,
EURJPY,asia,2025-01-09T23:00:00.000000+0000,2025-01-10T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.756,0.702,3,basket_tp_pips,65,false,false,
GBPJPY,asia,2025-01-09T23:00:00.000000+0000,2025-01-10T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.125684,5.196528,5.185728,5,basket_tp_pips,62,false,false,
GBPUSD,asia,2025-01-09T23:00:00.000000+0000,2025-01-10T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,1.3572,0.8268,3,basket_tp_pips,160,false,false,
NZDUSD,asia,2025-01-09T23:00:00.000000+0000,2025-01-10T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,240,false,false,
EURJPY,london,2025-01-10T03:00:00.000000+0000,2025-01-10T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.108,0.0756,3,basket_tp_pips,44,false,false,
GBPJPY,london,2025-01-10T03:00:00.000000+0000,2025-01-10T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.108,0.0108,3,basket_tp_pips,43,false,false,
GBPUSD,london,2025-01-10T03:00:00.000000+0000,2025-01-10T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,10.061376,10.045776,5,basket_tp_pips,260,false,false,
NZDUSD,london,2025-01-10T03:00:00.000000+0000,2025-01-10T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.59432,3.73464,3.00144,4,session_close,420,false,false,
EURJPY,new_york,2025-01-10T13:00:00.000000+0000,2025-01-10T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,2.732564,0.0,0.0,5,basket_tp_pips,31,false,false,
GBPJPY,new_york,2025-01-10T13:00:00.000000+0000,2025-01-10T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.378,0.378,3,basket_tp_pips,10,false,false,
GBPUSD,new_york,2025-01-10T13:00:00.000000+0000,2025-01-10T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-54.116831,0.0,0.0,7,basket_sl_pips,31,false,false,
NZDUSD,new_york,2025-01-10T13:00:00.000000+0000,2025-01-10T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,0.0,0.0,5,basket_tp_pips,31,false,false,
EURJPY,asia,2025-01-10T23:00:00.000000+0000,2025-01-11T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-01-10T23:00:00.000000+0000,2025-01-11T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-01-10T23:00:00.000000+0000,2025-01-11T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-01-10T23:00:00.000000+0000,2025-01-11T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-01-11T03:00:00.000000+0000,2025-01-11T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-01-11T03:00:00.000000+0000,2025-01-11T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-01-11T03:00:00.000000+0000,2025-01-11T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-01-11T03:00:00.000000+0000,2025-01-11T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.6048,0.6048,3,basket_tp_pips,66,false,false,
GBPJPY,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.4104,0.4104,3,basket_tp_pips,5,false,false,
GBPUSD,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.468,0.468,3,basket_tp_pips,122,false,false,
NZDUSD,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-0.94224,1.80024,1.80024,4,session_close,240,false,false,
EURJPY,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,5.130125,25.380405,25.240005,7,basket_tp_pips,191,false,false,
GBPJPY,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,3,false,false,
GBPUSD,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,7.41018,25.580567,25.197181,7,basket_tp_pips,188,false,false,
NZDUSD,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,3.51936,3.03576,4,basket_tp_pips,312,false,false,
EURJPY,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.2592,0.2592,3,basket_tp_pips,30,false,false,
GBPJPY,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,7,false,false,
GBPUSD,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.2964,0.2964,3,basket_tp_pips,15,false,false,
NZDUSD,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.468,0.1092,3,basket_tp_pips,168,false,false,
EURJPY,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.3888,0.3888,3,basket_tp_pips,4,false,false,
GBPJPY,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,2.05416,2.05416,4,basket_tp_pips,21,false,false,
GBPUSD,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,1.5288,1.5288,3,basket_tp_pips,16,false,false,
NZDUSD,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.829943,2.04048,2.04048,4,basket_tp_pips,51,false,false,
EURJPY,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-0.1248,0.5148,0.5148,3,session_close,13,false,false,
NZDUSD,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,4.34304,4.03104,4,basket_tp_pips,372,false,false,
EURJPY,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.0584,5.327314,3.13872,3.13872,5,basket_tp_pips,31,false,false,
NZDUSD,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,0.0,0.0,4,basket_tp_pips,31,false,false,
EURJPY,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.0324,0.0324,3,basket_tp_pips,18,false,false,
GBPJPY,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,2.8512,2.43432,4,basket_tp_pips,69,false,false,
GBPUSD,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,0.01872,2.39616,1.66296,4,session_close,240,false,false,
NZDUSD,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,240,false,false,
EURJPY,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPJPY,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,32,false,false,
GBPUSD,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.6552,0.2652,3,basket_tp_pips,179,false,false,
NZDUSD,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,2.96712,2.96712,4,basket_tp_pips,336,false,false,
EURJPY,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,0.4752,0.4752,4,basket_tp_pips,31,false,false,
GBPJPY,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,1.29384,1.29384,4,basket_tp_pips,17,false,false,
GBPUSD,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,7.41018,1.5288,1.5288,7,basket_tp_pips,31,false,false,
NZDUSD,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,0.0,0.0,5,basket_tp_pips,31,false,false,
EURJPY,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.0,0.0,3,basket_tp_pips,2,false,false,
GBPJPY,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
NZDUSD,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,1.7316,1.404,3,basket_tp_pips,185,false,false,
EURJPY,london,2025-01-16T03:00:00.000000+0000,2025-01-16T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0972,0.0972,3,basket_tp_pips,8,false,false,
